Entity,Code,Year,Continent,Date,Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned),Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned) Annotations,Weekly case growth (%),Weekly case growth (%) Annotations
Abkhazia,OWID_ABK,2015,Asia,,,,,
Albania,ALB,,,2020-04-10,6.55257,,28.1553398058252,
Albania,ALB,,,2020-04-11,5.55971,,-5.08474576271186,
Albania,ALB,,,2020-04-12,4.964,,-26.4705882352941,
Albania,ALB,,,2020-04-13,4.21929,,-42.9530201342282,
Albania,ALB,,,2020-04-14,4.46743,,-41.5584415584416,
Albania,ALB,,,2020-04-15,4.56671,,-34.2857142857143,
Albania,ALB,,,2020-04-16,4.666,,-33.3333333333333,
Albania,ALB,,,2020-04-17,5.41071,,-17.4242424242424,
Albania,ALB,,,2020-04-18,6.10571,,9.82142857142858,
Albania,ALB,,,2020-04-19,5.70857,,15,
Albania,ALB,,,2020-04-20,5.75829,,36.4705882352941,
Albania,ALB,,,2020-04-21,5.808,,30,
Albania,ALB,,,2020-04-22,6.65186,,45.6521739130435,
Albania,ALB,,,2020-04-23,6.94971,,48.936170212766,
Albania,ALB,,,2020-04-24,7.19786,,33.0275229357798,
Albania,ALB,,,2020-04-25,6.9,,13.0081300813008,
Albania,ALB,,,2020-04-26,8.14114,,42.6086956521739,
Albania,ALB,,,2020-04-27,8.14114,,41.3793103448276,
Albania,ALB,,,2020-04-28,7.54543,,29.9145299145299,
Albania,ALB,,,2020-04-29,6.99943,,5.22388059701493,
Albania,ALB,,,2020-04-30,6.55271,,-5.71428571428572,
Albania,ALB,,,2020-05-01,5.46057,,-24.1379310344828,
Albania,ALB,,,2020-05-02,5.16271,,-25.1798561151079,
Albania,ALB,,,2020-05-03,3.82229,,-53.0487804878049,
Albania,ALB,,,2020-05-04,3.42514,,-57.9268292682927,
Albania,ALB,,,2020-05-05,3.32586,,-55.921052631579,
Albania,ALB,,,2020-05-06,3.47471,,-50.354609929078,
Albania,ALB,,,2020-05-07,3.27614,,-50,
Albania,ALB,,,2020-05-08,3.42514,,-37.2727272727273,
Albania,ALB,,,2020-05-09,3.37557,,-34.6153846153846,
Albania,ALB,,,2020-05-10,3.326,,-12.987012987013,
Albania,ALB,,,2020-05-11,3.62386,,5.79710144927537,
Albania,ALB,,,2020-05-12,3.42529,,2.98507462686568,
Albania,ALB,,,2020-05-13,2.78,,-20,
Albania,ALB,,,2020-05-14,2.38286,,-27.2727272727273,
Albania,ALB,,,2020-05-15,2.78,,-18.8405797101449,
Albania,ALB,,,2020-05-16,3.27643,,-2.94117647058824,
Albania,ALB,,,2020-05-17,3.82243,,14.9253731343284,
Albania,ALB,,,2020-05-18,3.872,,6.84931506849316,
Albania,ALB,,,2020-05-19,3.77271,,10.1449275362319,
Albania,ALB,,,2020-05-20,3.62371,,30.3571428571429,
Albania,ALB,,,2020-05-21,4.16971,,75,
Albania,ALB,,,2020-05-22,3.52429,,26.7857142857143,
Albania,ALB,,,2020-05-23,3.22643,,-1.51515151515151,
Albania,ALB,,,2020-05-24,2.77971,,-27.2727272727273,
Albania,ALB,,,2020-05-25,2.58114,,-33.3333333333333,
Albania,ALB,,,2020-05-26,2.77971,,-26.3157894736842,
Albania,ALB,,,2020-05-27,3.97114,,9.5890410958904,
Albania,ALB,,,2020-05-28,4.269,,2.38095238095237,
Albania,ALB,,,2020-05-29,5.31157,,50.7042253521127,
Albania,ALB,,,2020-05-30,5.85757,,81.5384615384615,
Albania,ALB,,,2020-05-31,6.60214,,137.5,
Albania,ALB,,,2020-06-01,6.9,,167.307692307692,
Albania,ALB,,,2020-06-02,6.9,,148.214285714286,
Albania,ALB,,,2020-06-03,6.70143,,68.75,
Albania,ALB,,,2020-06-04,6.65186,,55.8139534883721,
Albania,ALB,,,2020-06-05,6.00643,,13.0841121495327,
Albania,ALB,,,2020-06-06,5.60929,,-4.23728813559322,
Albania,ALB,,,2020-06-07,5.46043,,-17.2932330827068,
Albania,ALB,,,2020-06-08,5.41086,,-21.5827338129496,
Albania,ALB,,,2020-06-09,5.95686,,-13.6690647482014,
Albania,ALB,,,2020-06-10,6.70157,,0,
Albania,ALB,,,2020-06-11,7.79357,,17.1641791044776,
Albania,ALB,,,2020-06-12,9.33243,,55.3719008264463,
Albania,ALB,,,2020-06-13,10.12671,,80.5309734513274,
Albania,ALB,,,2020-06-14,11.51657,,110.909090909091,
Albania,ALB,,,2020-06-15,13.65114,,152.293577981651,
Albania,ALB,,,2020-06-16,16.23257,,172.5,
Albania,ALB,,,2020-06-17,18.516,,176.296296296296,
Albania,ALB,,,2020-06-18,18.91314,,142.675159235669,
Albania,ALB,,,2020-06-19,20.00529,,114.36170212766,
Albania,ALB,,,2020-06-20,20.94843,,106.862745098039,
Albania,ALB,,,2020-06-21,21.19671,,84.051724137931,
Albania,ALB,,,2020-06-22,20.15429,,47.6363636363636,
Albania,ALB,,,2020-06-23,20.10457,,23.8532110091743,
Albania,ALB,,,2020-06-24,18.61529,,0.536193029490617,
Albania,ALB,,,2020-06-25,19.45929,,2.88713910761156,
Albania,ALB,,,2020-06-26,20.055,,0.248138957816368,
Albania,ALB,,,2020-06-27,21.39543,,2.13270142180095,
Albania,ALB,,,2020-06-28,21.79257,,2.81030444964871,
Albania,ALB,,,2020-06-29,23.57957,,16.9950738916256,
Albania,ALB,,,2020-06-30,23.381,,16.2962962962963,
Albania,ALB,,,2020-07-01,24.225,,30.1333333333333,
Albania,ALB,,,2020-07-02,23.13286,,18.8775510204082,
Albania,ALB,,,2020-07-03,23.33143,,16.3366336633663,
Albania,ALB,,,2020-07-04,23.97671,,12.0649651972158,
Albania,ALB,,,2020-07-05,24.27457,,11.3895216400911,
Albania,ALB,,,2020-07-06,24.37386,,3.36842105263158,
Albania,ALB,,,2020-07-07,24.72143,,5.73248407643312,
Albania,ALB,,,2020-07-08,24.96957,,3.07377049180328,
Albania,ALB,,,2020-07-09,26.11129,,12.8755364806867,
Albania,ALB,,,2020-07-10,26.11129,,11.9148936170213,
Albania,ALB,,,2020-07-11,26.11129,,8.90269151138716,
Albania,ALB,,,2020-07-12,27.40186,,12.8834355828221,
Albania,ALB,,,2020-07-13,27.84857,,14.2566191446029,
Albania,ALB,,,2020-07-14,30.132,,21.8875502008032,
Albania,ALB,,,2020-07-15,31.22414,,25.0497017892644,
Albania,ALB,,,2020-07-16,32.068,,22.8136882129278,
Albania,ALB,,,2020-07-17,32.91186,,26.0456273764259,
Albania,ALB,,,2020-07-18,31.17443,,19.3916349809886,
Albania,ALB,,,2020-07-19,31.62129,,15.3985507246377,
Albania,ALB,,,2020-07-20,31.57171,,13.3689839572193,
Albania,ALB,,,2020-07-21,29.78471,,-1.15321252059308,
Albania,ALB,,,2020-07-22,30.92643,,-0.953895071542132,
Albania,ALB,,,2020-07-23,30.08257,,-6.19195046439629,
Albania,ALB,,,2020-07-24,30.52943,,-7.23981900452488,
Albania,ALB,,,2020-07-25,32.96186,,5.73248407643312,
Albania,ALB,,,2020-07-26,31.22443,,-1.25588697017268,
Albania,ALB,,,2020-07-27,33.40857,,5.81761006289307,
Albania,ALB,,,2020-07-28,35.19557,,18.1666666666667,
Albania,ALB,,,2020-07-29,35.09629,,13.4831460674157,
Albania,ALB,,,2020-07-30,37.082,,23.2673267326733,
Albania,ALB,,,2020-07-31,36.28771,,18.8617886178862,
Albania,ALB,,,2020-08-01,35.04671,,6.32530120481927,
Albania,ALB,,,2020-08-02,37.67771,,20.6677265500795,
Albania,ALB,,,2020-08-03,37.52886,,12.332838038633,
Albania,ALB,,,2020-08-04,36.73457,,4.37235543018335,
Albania,ALB,,,2020-08-05,37.37986,,6.50636492220651,
Albania,ALB,,,2020-08-06,38.91871,,4.95314591700133,
Albania,ALB,,,2020-08-07,40.65614,,12.0383036935705,
Albania,ALB,,,2020-08-08,43.436,,23.9376770538244,
Albania,ALB,,,2020-08-09,43.63443,,15.8102766798419,
Albania,ALB,,,2020-08-10,44.27971,,17.989417989418,
Albania,ALB,,,2020-08-11,45.47114,,23.7837837837838,
Albania,ALB,,,2020-08-12,45.96757,,22.9747675962815,
Albania,ALB,,,2020-08-13,46.06686,,18.3673469387755,
Albania,ALB,,,2020-08-14,47.40714,,16.6056166056166,
Albania,ALB,,,2020-08-15,47.95314,,10.4,
Albania,ALB,,,2020-08-16,48.89643,,12.0591581342435,
Albania,ALB,,,2020-08-17,48.10229,,8.6322869955157,
Albania,ALB,,,2020-08-18,47.80443,,5.13100436681222,
Albania,ALB,,,2020-08-19,48.54914,,5.61555075593954,
Albania,ALB,,,2020-08-20,49.393,,7.2198275862069,
Albania,ALB,,,2020-08-21,49.44271,,4.29319371727748,
Albania,ALB,,,2020-08-22,49.74057,,3.72670807453417,
Albania,ALB,,,2020-08-23,50.38586,,3.04568527918783,
Albania,ALB,,,2020-08-24,51.97429,,8.04953560371517,
Albania,ALB,,,2020-08-25,54.90314,,14.8494288681205,
Albania,ALB,,,2020-08-26,54.85343,,12.9856850715746,
Albania,ALB,,,2020-08-27,55.34986,,12.0603015075377,
Albania,ALB,,,2020-08-28,55.39943,,12.0481927710843,
Albania,ALB,,,2020-08-29,53.41386,,7.38522954091816,
Albania,ALB,,,2020-08-30,49.83971,,-1.08374384236454,
Albania,ALB,,,2020-08-31,47.308,,-8.97803247373448,
Albania,ALB,,,2020-09-01,45.07414,,-17.9023508137432,
Albania,ALB,,,2020-09-02,42.046,,-23.3484162895928,
Albania,ALB,,,2020-09-03,39.76243,,-28.1614349775785,
Albania,ALB,,,2020-09-04,37.77686,,-31.8100358422939,
Albania,ALB,,,2020-09-05,38.32286,,-28.2527881040892,
Albania,ALB,,,2020-09-06,40.85457,,-18.0278884462151,
Albania,ALB,,,2020-09-07,43.436,,-8.18467995802729,
Albania,ALB,,,2020-09-08,44.32957,,-1.65198237885462,
Albania,ALB,,,2020-09-09,47.01029,,11.8063754427391,
Albania,ALB,,,2020-09-10,48.45,,21.8476903870162,
Albania,ALB,,,2020-09-11,50.43557,,33.5085413929041,
Algeria,DZA,2015,Africa,,,,,
Algeria,DZA,,,2020-01-02,0,,,
Algeria,DZA,,,2020-01-03,0,,,
Algeria,DZA,,,2020-01-04,0,,,
Algeria,DZA,,,2020-01-05,0,,,
Algeria,DZA,,,2020-01-06,0,,,
Algeria,DZA,,,2020-01-07,0,,,
Algeria,DZA,,,2020-01-08,0,,,
Algeria,DZA,,,2020-01-09,0,,,
Algeria,DZA,,,2020-01-10,0,,,
Algeria,DZA,,,2020-01-11,0,,,
Algeria,DZA,,,2020-01-12,0,,,
Algeria,DZA,,,2020-01-13,0,,,
Algeria,DZA,,,2020-01-14,0,,,
Algeria,DZA,,,2020-01-15,0,,,
Algeria,DZA,,,2020-01-16,0,,,
Algeria,DZA,,,2020-01-17,0,,,
Algeria,DZA,,,2020-01-18,0,,,
Algeria,DZA,,,2020-01-19,0,,,
Algeria,DZA,,,2020-01-20,0,,,
Algeria,DZA,,,2020-01-21,0,,,
Algeria,DZA,,,2020-01-22,0,,,
Algeria,DZA,,,2020-01-23,0,,,
Algeria,DZA,,,2020-01-24,0,,,
Algeria,DZA,,,2020-01-25,0,,,
Algeria,DZA,,,2020-01-26,0,,,
Algeria,DZA,,,2020-01-27,0,,,
Algeria,DZA,,,2020-01-28,0,,,
Algeria,DZA,,,2020-01-29,0,,,
Algeria,DZA,,,2020-01-30,0,,,
Algeria,DZA,,,2020-01-31,0,,,
Algeria,DZA,,,2020-02-01,0,,,
Algeria,DZA,,,2020-02-02,0,,,
Algeria,DZA,,,2020-02-03,0,,,
Algeria,DZA,,,2020-02-04,0,,,
Algeria,DZA,,,2020-02-05,0,,,
Algeria,DZA,,,2020-02-06,0,,,
Algeria,DZA,,,2020-02-07,0,,,
Algeria,DZA,,,2020-02-08,0,,,
Algeria,DZA,,,2020-02-09,0,,,
Algeria,DZA,,,2020-02-10,0,,,
Algeria,DZA,,,2020-02-11,0,,,
Algeria,DZA,,,2020-02-12,0,,,
Algeria,DZA,,,2020-02-13,0,,,
Algeria,DZA,,,2020-02-14,0,,,
Algeria,DZA,,,2020-02-15,0,,,
Algeria,DZA,,,2020-02-16,0,,,
Algeria,DZA,,,2020-02-17,0,,,
Algeria,DZA,,,2020-02-18,0,,,
Algeria,DZA,,,2020-02-19,0,,,
Algeria,DZA,,,2020-02-20,0,,,
Algeria,DZA,,,2020-02-21,0,,,
Algeria,DZA,,,2020-02-22,0,,,
Algeria,DZA,,,2020-02-23,0,,,
Algeria,DZA,,,2020-02-24,0,,,
Algeria,DZA,,,2020-02-25,0,,,
Algeria,DZA,,,2020-02-26,0.00329,,,
Algeria,DZA,,,2020-02-27,0.00329,,,
Algeria,DZA,,,2020-02-28,0.00329,,,
Algeria,DZA,,,2020-02-29,0.00329,,,
Algeria,DZA,,,2020-03-01,0.00986,,,
Algeria,DZA,,,2020-03-02,0.00986,,,
Algeria,DZA,,,2020-03-03,0.0115,,,
Algeria,DZA,,,2020-03-04,0.01533,,300,
Algeria,DZA,,,2020-03-05,0.042,,1000,
Algeria,DZA,,,2020-03-06,0.061,,1500,
Algeria,DZA,,,2020-03-07,0.0732,,1500,
Algeria,DZA,,,2020-03-08,0.08,,366.666666666667,
Algeria,DZA,,,2020-03-09,0.097,,466.666666666667,
Algeria,DZA,,,2020-03-10,0.097,,466.666666666667,
Algeria,DZA,,,2020-03-11,0.114,,275,
Algeria,DZA,,,2020-03-12,0.06067,,-27.2727272727273,
Algeria,DZA,,,2020-03-13,0.06067,,-50,
Algeria,DZA,,,2020-03-14,0.05125,,-43.75,
Algeria,DZA,,,2020-03-15,0.0912,,42.8571428571429,
Algeria,DZA,,,2020-03-16,0.1278,,64.7058823529412,
Algeria,DZA,,,2020-03-17,0.1445,,123.529411764706,
Algeria,DZA,,,2020-03-18,0.13043,,166.666666666667,
Algeria,DZA,,,2020-03-19,0.16957,,550,
Algeria,DZA,,,2020-03-20,0.21186,,712.5,
Algeria,DZA,,,2020-03-21,0.24771,,744.444444444444,
Algeria,DZA,,,2020-03-22,0.33243,,410,
Algeria,DZA,,,2020-03-23,0.49857,,446.428571428571,
Algeria,DZA,,,2020-03-24,0.56043,,352.631578947368,
Algeria,DZA,,,2020-03-25,0.66457,,410,
Algeria,DZA,,,2020-03-26,0.74929,,342.307692307692,
Algeria,DZA,,,2020-03-27,0.90243,,326.153846153846,
Algeria,DZA,,,2020-03-28,1.00014,,303.947368421053,
Algeria,DZA,,,2020-03-29,1.02614,,208.823529411765,
Algeria,DZA,,,2020-03-30,1.00986,,102.614379084967,
Algeria,DZA,,,2020-03-31,1.15329,,105.813953488372,
Algeria,DZA,,,2020-04-01,1.47257,,121.56862745098,
Algeria,DZA,,,2020-04-02,1.77543,,136.95652173913,
Algeria,DZA,,,2020-04-03,2.01657,,123.465703971119,
Algeria,DZA,,,2020-04-04,2.48243,,148.208469055375,
Algeria,DZA,,,2020-04-05,2.59643,,153.015873015873,
Algeria,DZA,,,2020-04-06,2.63557,,160.967741935484,
Algeria,DZA,,,2020-04-07,2.73329,,137.005649717514,
Algeria,DZA,,,2020-04-08,2.44986,,66.3716814159292,
Algeria,DZA,,,2020-04-09,2.362,,33.0275229357798,
Algeria,DZA,,,2020-04-10,2.21543,,9.85460420032309,
Algeria,DZA,,,2020-04-11,1.92214,,-22.5721784776903,
Algeria,DZA,,,2020-04-12,1.87,,-27.9799247176913,
Algeria,DZA,,,2020-04-13,1.93514,,-26.5760197775031,
Algeria,DZA,,,2020-04-14,1.82443,,-33.253873659118,
Algeria,DZA,,,2020-04-15,1.96129,,-19.9468085106383,
Algeria,DZA,,,2020-04-16,1.91557,,-18.8965517241379,
Algeria,DZA,,,2020-04-17,1.96114,,-11.4705882352941,
Algeria,DZA,,,2020-04-18,2.14043,,11.3559322033898,
Algeria,DZA,,,2020-04-19,2.31314,,23.6933797909408,
Algeria,DZA,,,2020-04-20,2.32943,,20.3703703703704,
Algeria,DZA,,,2020-04-21,2.39457,,31.25,
Algeria,DZA,,,2020-04-22,2.41414,,23.0897009966777,
Algeria,DZA,,,2020-04-23,2.44357,,27.5510204081633,
Algeria,DZA,,,2020-04-24,2.40771,,22.7574750830565,
Algeria,DZA,,,2020-04-25,2.31,,7.91476407914764,
Algeria,DZA,,,2020-04-26,2.34914,,1.54929577464789,
Algeria,DZA,,,2020-04-27,2.45329,,5.31468531468531,
Algeria,DZA,,,2020-04-28,2.60314,,8.70748299319728,
Algeria,DZA,,,2020-04-29,2.73014,,13.0904183535763,
Algeria,DZA,,,2020-04-30,3.05586,,25.0666666666667,
Algeria,DZA,,,2020-05-01,3.25457,,35.1826792963464,
Algeria,DZA,,,2020-05-02,3.34571,,44.851904090268,
Algeria,DZA,,,2020-05-03,3.38471,,44.1054091539529,
Algeria,DZA,,,2020-05-04,3.55743,,45.0199203187251,
Algeria,DZA,,,2020-05-05,3.68443,,41.5519399249061,
Algeria,DZA,,,2020-05-06,3.87343,,41.8854415274463,
Algeria,DZA,,,2020-05-07,3.74314,,22.4946695095949,
Algeria,DZA,,,2020-05-08,3.83114,,17.7177177177177,
Algeria,DZA,,,2020-05-09,3.95814,,18.3057448880234,
Algeria,DZA,,,2020-05-10,4.11457,,21.5591915303176,
Algeria,DZA,,,2020-05-11,4.069,,14.3772893772894,
Algeria,DZA,,,2020-05-12,4.04943,,9.9027409372237,
Algeria,DZA,,,2020-05-13,4.00386,,3.36417157275022,
Algeria,DZA,,,2020-05-14,4.09186,,9.31244560487381,
Algeria,DZA,,,2020-05-15,4.10486,,7.14285714285714,
Algeria,DZA,,,2020-05-16,4.10486,,3.7037037037037,
Algeria,DZA,,,2020-05-17,4.11457,,0,
Algeria,DZA,,,2020-05-18,4.222,,3.76301040832665,
Algeria,DZA,,,2020-05-19,4.26757,,5.39018503620274,
Algeria,DZA,,,2020-05-20,4.26757,,6.5907241659886,
Algeria,DZA,,,2020-05-21,4.19914,,2.62738853503184,
Algeria,DZA,,,2020-05-22,4.18943,,2.06349206349206,
Algeria,DZA,,,2020-05-23,4.19929,,2.30158730158729,
Algeria,DZA,,,2020-05-24,4.20914,,2.29612034837687,
Algeria,DZA,,,2020-05-25,4.19286,,-0.694444444444442,
Algeria,DZA,,,2020-05-26,4.24171,,-0.610687022900769,
Algeria,DZA,,,2020-05-27,4.30029,,0.763358778625944,
Algeria,DZA,,,2020-05-28,4.284,,2.01706749418153,
Algeria,DZA,,,2020-05-29,4.13414,,-1.32192846034215,
Algeria,DZA,,,2020-05-30,3.96143,,-5.6633048875097,
Algeria,DZA,,,2020-05-31,3.75943,,-10.6811145510836,
Algeria,DZA,,,2020-06-01,3.54443,,-15.4623154623155,
Algeria,DZA,,,2020-06-02,3.29043,,-22.4270353302611,
Algeria,DZA,,,2020-06-03,3.02657,,-29.6212121212121,
Algeria,DZA,,,2020-06-04,2.50529,,-41.5209125475285,
Algeria,DZA,,,2020-06-05,2.717,,-34.2789598108747,
Algeria,DZA,,,2020-06-06,2.60957,,-34.1282894736842,
Algeria,DZA,,,2020-06-07,2.551,,-32.1490467937608,
Algeria,DZA,,,2020-06-08,2.47614,,-30.1470588235294,
Algeria,DZA,,,2020-06-09,2.45,,-25.5445544554455,
Algeria,DZA,,,2020-06-10,2.463,,-18.6221743810549,
Algeria,DZA,,,2020-06-11,2.79529,,11.5734720416125,
Algeria,DZA,,,2020-06-12,2.46943,,-9.11270983213429,
Algeria,DZA,,,2020-06-13,2.48571,,-4.74406991260924,
Algeria,DZA,,,2020-06-14,2.47586,,-2.93742017879949,
Algeria,DZA,,,2020-06-15,2.49214,,0.657894736842102,
Algeria,DZA,,,2020-06-16,2.49543,,1.86170212765957,
Algeria,DZA,,,2020-06-17,2.49214,,1.19047619047619,
Algeria,DZA,,,2020-06-18,2.554,,-8.62470862470862,
Algeria,DZA,,,2020-06-19,2.59314,,5.0131926121372,
Algeria,DZA,,,2020-06-20,2.62571,,5.6356487549148,
Algeria,DZA,,,2020-06-21,2.67457,,8.02631578947368,
Algeria,DZA,,,2020-06-22,2.77557,,11.3725490196078,
Algeria,DZA,,,2020-06-23,2.89614,,16.0574412532637,
Algeria,DZA,,,2020-06-24,3.02643,,21.437908496732,
Algeria,DZA,,,2020-06-25,3.19257,,25,
Algeria,DZA,,,2020-06-26,3.45314,,33.1658291457287,
Algeria,DZA,,,2020-06-27,3.84729,,46.5260545905707,
Algeria,DZA,,,2020-06-28,4.35557,,62.8501827040195,
Algeria,DZA,,,2020-06-29,4.893,,76.2910798122066,
Algeria,DZA,,,2020-06-30,5.37843,,85.7142857142857,
Algeria,DZA,,,2020-07-01,5.96486,,97.0936490850377,
Algeria,DZA,,,2020-07-02,6.59371,,106.530612244898,
Algeria,DZA,,,2020-07-03,7.20629,,108.679245283019,
Algeria,DZA,,,2020-07-04,7.76986,,101.94750211685,
Algeria,DZA,,,2020-07-05,8.24871,,89.3792071802543,
Algeria,DZA,,,2020-07-06,8.69186,,77.62982689747,
Algeria,DZA,,,2020-07-07,9.22929,,71.5929739551787,
Algeria,DZA,,,2020-07-08,9.68214,,62.3156744948116,
Algeria,DZA,,,2020-07-09,10.02086,,51.9762845849802,
Algeria,DZA,,,2020-07-10,10.26514,,42.4502712477396,
Algeria,DZA,,,2020-07-11,10.33357,,32.9979035639413,
Algeria,DZA,,,2020-07-12,10.46386,,26.8562401263823,
Algeria,DZA,,,2020-07-13,10.60071,,21.9640179910045,
Algeria,DZA,,,2020-07-14,10.70171,,15.9548182139075,
Algeria,DZA,,,2020-07-15,10.87114,,12.2812920592194,
Algeria,DZA,,,2020-07-16,11.14814,,11.2483745123537,
Algeria,DZA,,,2020-07-17,11.55543,,12.5674389082831,
Algeria,DZA,,,2020-07-18,12.07343,,16.8348045397226,
Algeria,DZA,,,2020-07-19,12.50014,,19.4582814445828,
Algeria,DZA,,,2020-07-20,12.66943,,19.5144437615243,
Algeria,DZA,,,2020-07-21,13.03757,,21.8264840182648,
Algeria,DZA,,,2020-07-22,13.233,,21.7261012885826,
Algeria,DZA,,,2020-07-23,13.36329,,19.8714202220923,
Algeria,DZA,,,2020-07-24,13.45114,,16.4082323089935,
Algeria,DZA,,,2020-07-25,13.71829,,13.6265515380464,
Algeria,DZA,,,2020-07-26,13.73143,,9.85144644253322,
Algeria,DZA,,,2020-07-27,13.92043,,9.87400359989714,
Algeria,DZA,,,2020-07-28,13.94986,,6.99650174912543,
Algeria,DZA,,,2020-07-29,14.129,,6.7700640078779,
Algeria,DZA,,,2020-07-30,14.19414,,6.21647976596782,
Algeria,DZA,,,2020-07-31,14.16157,,5.27972874788085,
Algeria,DZA,,,2020-08-01,13.79671,,0.569935882213257,
Algeria,DZA,,,2020-08-02,13.637,,-0.688018979833926,
Algeria,DZA,,,2020-08-03,13.38286,,-3.86145565176691,
Algeria,DZA,,,2020-08-04,13.02771,,-6.60906118636151,
Algeria,DZA,,,2020-08-05,12.66943,,-10.3297210053032,
Algeria,DZA,,,2020-08-06,12.46414,,-12.1872848290108,
Algeria,DZA,,,2020-08-07,12.36314,,-12.6984126984127,
Algeria,DZA,,,2020-08-08,12.25243,,-11.1924439197166,
Algeria,DZA,,,2020-08-09,12.19386,,-10.5828953655041,
Algeria,DZA,,,2020-08-10,12.21343,,-8.73904576436222,
Algeria,DZA,,,2020-08-11,12.18414,,-6.4766191547887,
Algeria,DZA,,,2020-08-12,12.05386,,-4.85986114682437,
Algeria,DZA,,,2020-08-13,11.87143,,-4.75692629377941,
Algeria,DZA,,,2020-08-14,11.60114,,-6.16600790513834,
Algeria,DZA,,,2020-08-15,11.43171,,-6.70034565275193,
Algeria,DZA,,,2020-08-16,11.20686,,-8.09511087363077,
Algeria,DZA,,,2020-08-17,10.97557,,-10.1360362763404,
Algeria,DZA,,,2020-08-18,10.79314,,-11.4171122994652,
Algeria,DZA,,,2020-08-19,10.55529,,-12.4324324324324,
Algeria,DZA,,,2020-08-20,10.25557,,-13.6114160263447,
Algeria,DZA,,,2020-08-21,10.00471,,-13.7601797247964,
Algeria,DZA,,,2020-08-22,9.78314,,-14.4200626959248,
Algeria,DZA,,,2020-08-23,9.56171,,-14.6802325581395,
Algeria,DZA,,,2020-08-24,9.37271,,-14.6037399821906,
Algeria,DZA,,,2020-08-25,9.22929,,-14.4883791125868,
Algeria,DZA,,,2020-08-26,9.06971,,-14.0740740740741,
Algeria,DZA,,,2020-08-27,9.03071,,-11.9440914866582,
Algeria,DZA,,,2020-08-28,8.985,,-10.1921198306741,
Algeria,DZA,,,2020-08-29,8.91329,,-8.89110889110889,
Algeria,DZA,,,2020-08-30,8.84157,,-7.5298126064736,
Algeria,DZA,,,2020-08-31,8.75043,,-6.63885992353146,
Algeria,DZA,,,2020-09-01,8.58757,,-6.95375926579598,
Algeria,DZA,,,2020-09-02,8.48657,,-6.42959770114943,
Algeria,DZA,,,2020-09-03,8.27143,,-8.40548340548341,
Algeria,DZA,,,2020-09-04,7.99129,,-11.0587382160986,
Algeria,DZA,,,2020-09-05,7.721,,-13.3771929824561,
Algeria,DZA,,,2020-09-06,7.45714,,-15.659543109801,
Algeria,DZA,,,2020-09-07,7.22586,,-17.4236783320923,
Algeria,DZA,,,2020-09-08,7.03357,,-18.0955993930197,
Algeria,DZA,,,2020-09-09,6.85757,,-19.193857965451,
Algeria,DZA,,,2020-09-10,6.70457,,-18.9444663253249,
Algeria,DZA,,,2020-09-11,6.57757,,-17.6926212800652,
American Samoa,ASM,2015,Oceania,,,,,
Andorra,AND,2015,Europe,,,,,
Andorra,AND,,,2020-03-16,,,300,
Andorra,AND,,,2020-03-17,56.08367,,,
Andorra,AND,,,2020-03-18,42.06275,,,
Andorra,AND,,,2020-03-19,134.6014,,,
Andorra,AND,,,2020-03-20,159.6235,,,
Andorra,AND,,,2020-03-21,157.4665,,7200,
Andorra,AND,,,2020-03-22,159.00729,,8500,
Andorra,AND,,,2020-03-23,199.68371,,2600,
Andorra,AND,,,2020-03-24,220.02186,,815.384615384615,
Andorra,AND,,,2020-03-25,277.33857,,1053.84615384615,
Andorra,AND,,,2020-03-26,249.60471,,159.615384615385,
Andorra,AND,,,2020-03-27,275.48971,,101.351351351351,
Andorra,AND,,,2020-03-28,354.99343,,163.013698630137,
Andorra,AND,,,2020-03-29,406.76329,,155.813953488372,
Andorra,AND,,,2020-03-30,408.61214,,104.62962962963,
Andorra,AND,,,2020-03-31,438.195,,99.1596638655462,
Andorra,AND,,,2020-04-01,391.97186,,41.3333333333333,
Andorra,AND,,,2020-04-02,373.48271,,49.6296296296296,
Andorra,AND,,,2020-04-03,377.18057,,36.9127516778523,
Andorra,AND,,,2020-04-04,318.015,,-10.4166666666667,
Andorra,AND,,,2020-04-05,292.13014,,-28.1818181818182,
Andorra,AND,,,2020-04-06,308.77043,,-24.4343891402715,
Andorra,AND,,,2020-04-07,288.43229,,-34.1772151898734,
Andorra,AND,,,2020-04-08,312.46829,,-20.2830188679245,
Andorra,AND,,,2020-04-09,321.71286,,-13.8613861386139,
Andorra,AND,,,2020-04-10,286.58329,,-24.0196078431373,
Andorra,AND,,,2020-04-11,299.52571,,-5.81395348837209,
Andorra,AND,,,2020-04-12,288.43214,,-1.26582278481012,
Andorra,AND,,,2020-04-13,253.30271,,-17.9640718562874,
Andorra,AND,,,2020-04-14,221.871,,-23.0769230769231,
Andorra,AND,,,2020-04-15,210.77743,,-32.5443786982248,
Andorra,AND,,,2020-04-16,201.53286,,-37.3563218390805,
Andorra,AND,,,2020-04-17,183.04357,,-36.1290322580645,
Andorra,AND,,,2020-04-18,175.648,,-41.358024691358,
Andorra,AND,,,2020-04-19,151.612,,-47.4358974358974,
Andorra,AND,,,2020-04-20,138.66943,,-45.2554744525547,
Andorra,AND,,,2020-04-21,131.27371,,-40.8333333333333,
