Entity,Code,Year,Continent,Date,Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned),Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned) Annotations,Weekly death growth (%),Weekly death growth (%) Annotations
Abkhazia,OWID_ABK,2015,Asia,,,,,
Tunisia,TUN,,,2020-09-01,0.07257,,-60,
Tunisia,TUN,,,2020-09-02,0.07257,,-60,
Tunisia,TUN,,,2020-09-03,0.12086,,-9.09090909090909,
Tunisia,TUN,,,2020-09-04,0.133,,10,
Tunisia,TUN,,,2020-09-05,0.12086,,0,
Tunisia,TUN,,,2020-09-06,0.133,,37.5,
Tunisia,TUN,,,2020-09-07,0.20557,,112.5,
Tunisia,TUN,,,2020-09-08,0.19343,,166.666666666667,
Tunisia,TUN,,,2020-09-09,0.22971,,216.666666666667,
Tunisia,TUN,,,2020-09-10,0.18143,,50,
Tunisia,TUN,,,2020-09-11,0.18143,,36.3636363636364,
Turkey,TUR,2015,Asia,,,,,
Turkey,TUR,,,2020-03-16,0,,,
Turkey,TUR,,,2020-03-17,0,,,
Turkey,TUR,,,2020-03-18,0,,,
Turkey,TUR,,,2020-03-19,0.0024,,,
Turkey,TUR,,,2020-03-20,0.0096,,,
Turkey,TUR,,,2020-03-21,0.01783,,,
Turkey,TUR,,,2020-03-22,0.03557,,,
Turkey,TUR,,,2020-03-23,0.05086,,,
Turkey,TUR,,,2020-03-24,0.06271,,,
Turkey,TUR,,,2020-03-25,0.07457,,,
Turkey,TUR,,,2020-03-26,0.09829,,5700,
Turkey,TUR,,,2020-03-27,0.12029,,1675,
Turkey,TUR,,,2020-03-28,0.14071,,822.222222222222,
Turkey,TUR,,,2020-03-29,0.14757,,314.285714285714,
Turkey,TUR,,,2020-03-30,0.17129,,236.666666666667,
Turkey,TUR,,,2020-03-31,0.22214,,254.054054054054,
Turkey,TUR,,,2020-04-01,0.28814,,286.363636363636,
Turkey,TUR,,,2020-04-02,0.36943,,275.862068965517,
Turkey,TUR,,,2020-04-03,0.47614,,295.774647887324,
Turkey,TUR,,,2020-04-04,0.56414,,301.204819277108,
Turkey,TUR,,,2020-04-05,0.66571,,351.724137931034,
Turkey,TUR,,,2020-04-06,0.75043,,338.613861386139,
Turkey,TUR,,,2020-04-07,0.81471,,267.175572519084,
Turkey,TUR,,,2020-04-08,0.86557,,200.588235294118,
Turkey,TUR,,,2020-04-09,0.90629,,145.412844036697,
Turkey,TUR,,,2020-04-10,0.935,,96.4412811387901,
Turkey,TUR,,,2020-04-11,0.98414,,74.4744744744745,
Turkey,TUR,,,2020-04-12,1.01629,,52.6717557251908,
Turkey,TUR,,,2020-04-13,1.05686,,40.8577878103837,
Turkey,TUR,,,2020-04-14,1.09586,,34.5114345114345,
Turkey,TUR,,,2020-04-15,1.14843,,32.6810176125245,
Turkey,TUR,,,2020-04-16,1.19586,,31.9626168224299,
Turkey,TUR,,,2020-04-17,1.245,,33.1521739130435,
Turkey,TUR,,,2020-04-18,1.29243,,31.3253012048193,
Turkey,TUR,,,2020-04-19,1.33657,,31.5,
Turkey,TUR,,,2020-04-20,1.38743,,31.25,
Turkey,TUR,,,2020-04-21,1.42971,,30.4482225656878,
Turkey,TUR,,,2020-04-22,1.45,,26.2536873156342,
Turkey,TUR,,,2020-04-23,1.45329,,21.5297450424929,
Turkey,TUR,,,2020-04-24,1.43643,,15.3741496598639,
Turkey,TUR,,,2020-04-25,1.40757,,8.9121887287025,
Turkey,TUR,,,2020-04-26,1.38214,,3.42205323193916,
Turkey,TUR,,,2020-04-27,1.33471,,-3.78510378510378,
Turkey,TUR,,,2020-04-28,1.28729,,-9.95260663507109,
Turkey,TUR,,,2020-04-29,1.24157,,-14.3691588785047,
Turkey,TUR,,,2020-04-30,1.19414,,-17.8321678321678,
Turkey,TUR,,,2020-05-01,1.15686,,-19.4575471698113,
Turkey,TUR,,,2020-05-02,1.11457,,-20.8182912154031,
Turkey,TUR,,,2020-05-03,1.06714,,-22.7941176470588,
Turkey,TUR,,,2020-05-04,1.00271,,-24.8730964467005,
Turkey,TUR,,,2020-05-05,0.95029,,-26.1842105263158,
Turkey,TUR,,,2020-05-06,0.89443,,-27.9672578444748,
Turkey,TUR,,,2020-05-07,0.85214,,-28.6524822695035,
Turkey,TUR,,,2020-05-08,0.79114,,-31.6251830161054,
Turkey,TUR,,,2020-05-09,0.73014,,-34.4984802431611,
Turkey,TUR,,,2020-05-10,0.68271,,-36.031746031746,
Turkey,TUR,,,2020-05-11,0.659,,-34.2905405405405,
Turkey,TUR,,,2020-05-12,0.64371,,-32.2638146167558,
Turkey,TUR,,,2020-05-13,0.63343,,-29.1666666666667,
Turkey,TUR,,,2020-05-14,0.62329,,-26.8389662027833,
Turkey,TUR,,,2020-05-15,0.61986,,-21.627408993576,
Turkey,TUR,,,2020-05-16,0.61986,,-15.0812064965197,
Turkey,TUR,,,2020-05-17,0.60457,,-11.4143920595533,
Turkey,TUR,,,2020-05-18,0.59957,,-8.9974293059126,
Turkey,TUR,,,2020-05-19,0.559,,-13.1578947368421,
Turkey,TUR,,,2020-05-20,0.51671,,-18.4491978609626,
Turkey,TUR,,,2020-05-21,0.45743,,-26.6304347826087,
Turkey,TUR,,,2020-05-22,0.41,,-33.879781420765,
Turkey,TUR,,,2020-05-23,0.37443,,-39.6174863387978,
Turkey,TUR,,,2020-05-24,0.35914,,-40.6162464985994,
Turkey,TUR,,,2020-05-25,0.33871,,-43.5028248587571,
Turkey,TUR,,,2020-05-26,0.33529,,-40,
Turkey,TUR,,,2020-05-27,0.33529,,-35.0819672131148,
Turkey,TUR,,,2020-05-28,0.35386,,-22.5925925925926,
Turkey,TUR,,,2020-05-29,0.359,,-12.396694214876,
Turkey,TUR,,,2020-05-30,0.36071,,-3.61990950226244,
Turkey,TUR,,,2020-05-31,0.35057,,-2.35849056603774,
Turkey,TUR,,,2020-06-01,0.33871,,0,
Turkey,TUR,,,2020-06-02,0.32857,,-2.02020202020202,
Turkey,TUR,,,2020-06-03,0.31843,,-5.05050505050505,
Turkey,TUR,,,2020-06-04,0.30157,,-14.8325358851675,
Turkey,TUR,,,2020-06-05,0.28629,,-20.2830188679245,
Turkey,TUR,,,2020-06-06,0.26929,,-25.3521126760563,
Turkey,TUR,,,2020-06-07,0.26086,,-25.6038647342995,
Turkey,TUR,,,2020-06-08,0.25757,,-24,
Turkey,TUR,,,2020-06-09,0.25071,,-23.7113402061856,
Turkey,TUR,,,2020-06-10,0.24386,,-23.4042553191489,
Turkey,TUR,,,2020-06-11,0.232,,-23.0337078651685,
Turkey,TUR,,,2020-06-12,0.22529,,-21.301775147929,
Turkey,TUR,,,2020-06-13,0.22029,,-18.2389937106918,
Turkey,TUR,,,2020-06-14,0.20843,,-20.1298701298701,
Turkey,TUR,,,2020-06-15,0.19486,,-24.3421052631579,
Turkey,TUR,,,2020-06-16,0.19314,,-22.972972972973,
Turkey,TUR,,,2020-06-17,0.19157,,-21.5277777777778,
Turkey,TUR,,,2020-06-18,0.19486,,-16.0583941605839,
Turkey,TUR,,,2020-06-19,0.20157,,-10.5263157894737,
Turkey,TUR,,,2020-06-20,0.21514,,-2.30769230769231,
Turkey,TUR,,,2020-06-21,0.22871,,9.75609756097562,
Turkey,TUR,,,2020-06-22,0.24229,,24.3478260869565,
Turkey,TUR,,,2020-06-23,0.25257,,30.7017543859649,
Turkey,TUR,,,2020-06-24,0.26943,,40.7079646017699,
Turkey,TUR,,,2020-06-25,0.278,,42.6086956521739,
Turkey,TUR,,,2020-06-26,0.278,,37.8151260504202,
Turkey,TUR,,,2020-06-27,0.27114,,25.9842519685039,
Turkey,TUR,,,2020-06-28,0.26271,,14.8148148148148,
Turkey,TUR,,,2020-06-29,0.24914,,2.79720279720279,
Turkey,TUR,,,2020-06-30,0.23886,,-5.36912751677853,
Turkey,TUR,,,2020-07-01,0.22029,,-18.2389937106918,
Turkey,TUR,,,2020-07-02,0.21171,,-23.780487804878,
Turkey,TUR,,,2020-07-03,0.205,,-26.219512195122,
Turkey,TUR,,,2020-07-04,0.205,,-24.375,
Turkey,TUR,,,2020-07-05,0.21,,-20,
Turkey,TUR,,,2020-07-06,0.21671,,-12.9251700680272,
Turkey,TUR,,,2020-07-07,0.21343,,-10.6382978723404,
Turkey,TUR,,,2020-07-08,0.21843,,-0.769230769230766,
Turkey,TUR,,,2020-07-09,0.22357,,5.6,
Turkey,TUR,,,2020-07-10,0.22514,,9.91735537190082,
Turkey,TUR,,,2020-07-11,0.232,,13.2231404958678,
Turkey,TUR,,,2020-07-12,0.23371,,11.2903225806452,
Turkey,TUR,,,2020-07-13,0.23371,,7.8125,
Turkey,TUR,,,2020-07-14,0.23871,,11.9047619047619,
Turkey,TUR,,,2020-07-15,0.24043,,10.077519379845,
Turkey,TUR,,,2020-07-16,0.232,,3.78787878787878,
Turkey,TUR,,,2020-07-17,0.23714,,5.26315789473684,
Turkey,TUR,,,2020-07-18,0.22857,,-1.45985401459854,
Turkey,TUR,,,2020-07-19,0.22186,,-5.07246376811594,
Turkey,TUR,,,2020-07-20,0.21686,,-7.2463768115942,
Turkey,TUR,,,2020-07-21,0.21357,,-10.6382978723404,
Turkey,TUR,,,2020-07-22,0.21014,,-12.6760563380282,
Turkey,TUR,,,2020-07-23,0.21343,,-8.02919708029197,
Turkey,TUR,,,2020-07-24,0.20829,,-12.1428571428571,
Turkey,TUR,,,2020-07-25,0.20671,,-9.62962962962963,
Turkey,TUR,,,2020-07-26,0.205,,-7.63358778625954,
Turkey,TUR,,,2020-07-27,0.20671,,-4.6875,
Turkey,TUR,,,2020-07-28,0.20671,,-3.17460317460317,
Turkey,TUR,,,2020-07-29,0.20171,,-4.03225806451613,
Turkey,TUR,,,2020-07-30,0.19329,,-9.52380952380952,
Turkey,TUR,,,2020-07-31,0.18829,,-9.75609756097561,
Turkey,TUR,,,2020-08-01,0.18829,,-9.01639344262295,
Turkey,TUR,,,2020-08-02,0.19329,,-5.78512396694215,
Turkey,TUR,,,2020-08-03,0.19486,,-5.73770491803278,
Turkey,TUR,,,2020-08-04,0.19814,,-4.09836065573771,
Turkey,TUR,,,2020-08-05,0.20314,,0.840336134453779,
Turkey,TUR,,,2020-08-06,0.21157,,9.64912280701755,
Turkey,TUR,,,2020-08-07,0.20986,,11.7117117117117,
Turkey,TUR,,,2020-08-08,0.20643,,9.90990990990992,
Turkey,TUR,,,2020-08-09,0.20143,,4.38596491228069,
Turkey,TUR,,,2020-08-10,0.19643,,0.869565217391299,
Turkey,TUR,,,2020-08-11,0.188,,-5.12820512820513,
Turkey,TUR,,,2020-08-12,0.183,,-10,
Turkey,TUR,,,2020-08-13,0.18129,,-14.4,
Turkey,TUR,,,2020-08-14,0.19314,,-8.06451612903226,
Turkey,TUR,,,2020-08-15,0.205,,-0.819672131147542,
Turkey,TUR,,,2020-08-16,0.21343,,5.88235294117647,
Turkey,TUR,,,2020-08-17,0.22014,,12.0689655172414,
Turkey,TUR,,,2020-08-18,0.23371,,24.3243243243243,
Turkey,TUR,,,2020-08-19,0.24214,,32.4074074074074,
Turkey,TUR,,,2020-08-20,0.25071,,38.3177570093458,
Turkey,TUR,,,2020-08-21,0.24729,,28.0701754385965,
Turkey,TUR,,,2020-08-22,0.24729,,20.6611570247934,
Turkey,TUR,,,2020-08-23,0.249,,16.6666666666667,
Turkey,TUR,,,2020-08-24,0.249,,13.0769230769231,
Turkey,TUR,,,2020-08-25,0.24214,,3.6231884057971,
Turkey,TUR,,,2020-08-26,0.249,,2.79720279720279,
Turkey,TUR,,,2020-08-27,0.24386,,-2.7027027027027,
Turkey,TUR,,,2020-08-28,0.25571,,3.42465753424657,
Turkey,TUR,,,2020-08-29,0.27943,,13.013698630137,
Turkey,TUR,,,2020-08-30,0.30814,,23.8095238095238,
Turkey,TUR,,,2020-08-31,0.34714,,39.4557823129252,
Turkey,TUR,,,2020-09-01,0.39129,,61.5384615384615,
Turkey,TUR,,,2020-09-02,0.43014,,72.7891156462585,
Turkey,TUR,,,2020-09-03,0.47257,,93.75,
Turkey,TUR,,,2020-09-04,0.51157,,100,
Turkey,TUR,,,2020-09-05,0.54029,,93.3333333333333,
Turkey,TUR,,,2020-09-06,0.56914,,84.6153846153846,
Turkey,TUR,,,2020-09-07,0.58771,,69.2682926829268,
Turkey,TUR,,,2020-09-08,0.60971,,55.8441558441559,
Turkey,TUR,,,2020-09-09,0.61829,,43.7007874015748,
Turkey,TUR,,,2020-09-10,0.63514,,34.4086021505376,
Turkey,TUR,,,2020-09-11,0.65043,,27.1523178807947,
Turkmenistan,TKM,2015,Asia,,,,,
Turks and Caicos Islands,TCA,2015,North America,,,,,
Turks and Caicos Islands,TCA,,,2020-03-27,0,,,
Turks and Caicos Islands,TCA,,,2020-03-28,0,,,
Turks and Caicos Islands,TCA,,,2020-03-29,0,,,
Turks and Caicos Islands,TCA,,,2020-03-30,0,,,
Turks and Caicos Islands,TCA,,,2020-03-31,0,,,
Turks and Caicos Islands,TCA,,,2020-04-01,0,,,
Turks and Caicos Islands,TCA,,,2020-04-02,0,,,
Turks and Caicos Islands,TCA,,,2020-04-03,0,,,
Turks and Caicos Islands,TCA,,,2020-04-04,0,,,
Turks and Caicos Islands,TCA,,,2020-04-05,0,,,
Turks and Caicos Islands,TCA,,,2020-04-06,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-04-07,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-04-08,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-04-09,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-04-10,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-04-11,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-04-12,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-04-13,0,,-100,
Turks and Caicos Islands,TCA,,,2020-04-14,0,,-100,
Turks and Caicos Islands,TCA,,,2020-04-15,0,,-100,
Turks and Caicos Islands,TCA,,,2020-04-16,0,,-100,
Turks and Caicos Islands,TCA,,,2020-04-17,0,,-100,
Turks and Caicos Islands,TCA,,,2020-04-18,0,,-100,
Turks and Caicos Islands,TCA,,,2020-04-19,0,,-100,
Turks and Caicos Islands,TCA,,,2020-04-20,0,,,
Turks and Caicos Islands,TCA,,,2020-04-21,0,,,
Turks and Caicos Islands,TCA,,,2020-04-22,0,,,
Turks and Caicos Islands,TCA,,,2020-04-23,0,,,
Turks and Caicos Islands,TCA,,,2020-04-24,0,,,
Turks and Caicos Islands,TCA,,,2020-04-25,0,,,
Turks and Caicos Islands,TCA,,,2020-04-26,0,,,
Turks and Caicos Islands,TCA,,,2020-04-27,0,,,
Turks and Caicos Islands,TCA,,,2020-04-28,0,,,
Turks and Caicos Islands,TCA,,,2020-04-29,0,,,
Turks and Caicos Islands,TCA,,,2020-04-30,0,,,
Turks and Caicos Islands,TCA,,,2020-05-01,0,,,
Turks and Caicos Islands,TCA,,,2020-05-02,0,,,
Turks and Caicos Islands,TCA,,,2020-05-03,0,,,
Turks and Caicos Islands,TCA,,,2020-05-04,0,,,
Turks and Caicos Islands,TCA,,,2020-05-05,0,,,
Turks and Caicos Islands,TCA,,,2020-05-06,0,,,
Turks and Caicos Islands,TCA,,,2020-05-07,0,,,
Turks and Caicos Islands,TCA,,,2020-05-08,0,,,
Turks and Caicos Islands,TCA,,,2020-05-09,0,,,
Turks and Caicos Islands,TCA,,,2020-05-10,0,,,
Turks and Caicos Islands,TCA,,,2020-05-11,0,,,
Turks and Caicos Islands,TCA,,,2020-05-12,0,,,
Turks and Caicos Islands,TCA,,,2020-05-13,0,,,
Turks and Caicos Islands,TCA,,,2020-05-14,0,,,
Turks and Caicos Islands,TCA,,,2020-05-15,0,,,
Turks and Caicos Islands,TCA,,,2020-05-16,0,,,
Turks and Caicos Islands,TCA,,,2020-05-17,0,,,
Turks and Caicos Islands,TCA,,,2020-05-18,0,,,
Turks and Caicos Islands,TCA,,,2020-05-19,0,,,
Turks and Caicos Islands,TCA,,,2020-05-20,0,,,
Turks and Caicos Islands,TCA,,,2020-05-21,0,,,
Turks and Caicos Islands,TCA,,,2020-05-22,0,,,
Turks and Caicos Islands,TCA,,,2020-05-23,0,,,
Turks and Caicos Islands,TCA,,,2020-05-24,0,,,
Turks and Caicos Islands,TCA,,,2020-05-25,0,,,
Turks and Caicos Islands,TCA,,,2020-05-26,0,,,
Turks and Caicos Islands,TCA,,,2020-05-27,0,,,
Turks and Caicos Islands,TCA,,,2020-05-28,0,,,
Turks and Caicos Islands,TCA,,,2020-05-29,0,,,
Turks and Caicos Islands,TCA,,,2020-05-30,0,,,
Turks and Caicos Islands,TCA,,,2020-05-31,0,,,
Turks and Caicos Islands,TCA,,,2020-06-01,0,,,
Turks and Caicos Islands,TCA,,,2020-06-02,0,,,
Turks and Caicos Islands,TCA,,,2020-06-03,0,,,
Turks and Caicos Islands,TCA,,,2020-06-04,0,,,
Turks and Caicos Islands,TCA,,,2020-06-05,0,,,
Turks and Caicos Islands,TCA,,,2020-06-06,0,,,
Turks and Caicos Islands,TCA,,,2020-06-07,0,,,
Turks and Caicos Islands,TCA,,,2020-06-08,0,,,
Turks and Caicos Islands,TCA,,,2020-06-09,0,,,
Turks and Caicos Islands,TCA,,,2020-06-10,0,,,
Turks and Caicos Islands,TCA,,,2020-06-11,0,,,
Turks and Caicos Islands,TCA,,,2020-06-12,0,,,
Turks and Caicos Islands,TCA,,,2020-06-13,0,,,
Turks and Caicos Islands,TCA,,,2020-06-14,0,,,
Turks and Caicos Islands,TCA,,,2020-06-15,0,,,
Turks and Caicos Islands,TCA,,,2020-06-16,0,,,
Turks and Caicos Islands,TCA,,,2020-06-17,0,,,
Turks and Caicos Islands,TCA,,,2020-06-18,0,,,
Turks and Caicos Islands,TCA,,,2020-06-19,0,,,
Turks and Caicos Islands,TCA,,,2020-06-20,0,,,
Turks and Caicos Islands,TCA,,,2020-06-21,0,,,
Turks and Caicos Islands,TCA,,,2020-06-22,0,,,
Turks and Caicos Islands,TCA,,,2020-06-23,0,,,
Turks and Caicos Islands,TCA,,,2020-06-24,0,,,
Turks and Caicos Islands,TCA,,,2020-06-25,0,,,
Turks and Caicos Islands,TCA,,,2020-06-26,0,,,
Turks and Caicos Islands,TCA,,,2020-06-27,0,,,
Turks and Caicos Islands,TCA,,,2020-06-28,0,,,
Turks and Caicos Islands,TCA,,,2020-06-29,0,,,
Turks and Caicos Islands,TCA,,,2020-06-30,0,,,
Turks and Caicos Islands,TCA,,,2020-07-01,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-07-02,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-07-03,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-07-04,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-07-05,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-07-06,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-07-07,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-07-08,0,,-100,
Turks and Caicos Islands,TCA,,,2020-07-09,0,,-100,
Turks and Caicos Islands,TCA,,,2020-07-10,0,,-100,
Turks and Caicos Islands,TCA,,,2020-07-11,0,,-100,
Turks and Caicos Islands,TCA,,,2020-07-12,0,,-100,
Turks and Caicos Islands,TCA,,,2020-07-13,0,,-100,
Turks and Caicos Islands,TCA,,,2020-07-14,0,,-100,
Turks and Caicos Islands,TCA,,,2020-07-15,0,,,
Turks and Caicos Islands,TCA,,,2020-07-16,0,,,
Turks and Caicos Islands,TCA,,,2020-07-17,0,,,
Turks and Caicos Islands,TCA,,,2020-07-18,0,,,
Turks and Caicos Islands,TCA,,,2020-07-19,0,,,
Turks and Caicos Islands,TCA,,,2020-07-20,0,,,
Turks and Caicos Islands,TCA,,,2020-07-21,0,,,
Turks and Caicos Islands,TCA,,,2020-07-22,0,,,
Turks and Caicos Islands,TCA,,,2020-07-23,0,,,
Turks and Caicos Islands,TCA,,,2020-07-24,0,,,
Turks and Caicos Islands,TCA,,,2020-07-25,0,,,
Turks and Caicos Islands,TCA,,,2020-07-26,0,,,
Turks and Caicos Islands,TCA,,,2020-07-27,0,,,
Turks and Caicos Islands,TCA,,,2020-07-28,0,,,
Turks and Caicos Islands,TCA,,,2020-07-29,0,,,
Turks and Caicos Islands,TCA,,,2020-07-30,0,,,
Turks and Caicos Islands,TCA,,,2020-07-31,0,,,
Turks and Caicos Islands,TCA,,,2020-08-01,0,,,
Turks and Caicos Islands,TCA,,,2020-08-02,0,,,
Turks and Caicos Islands,TCA,,,2020-08-03,0,,,
Turks and Caicos Islands,TCA,,,2020-08-04,0,,,
Turks and Caicos Islands,TCA,,,2020-08-05,0,,,
Turks and Caicos Islands,TCA,,,2020-08-06,0,,,
Turks and Caicos Islands,TCA,,,2020-08-07,0,,,
Turks and Caicos Islands,TCA,,,2020-08-08,0,,,
Turks and Caicos Islands,TCA,,,2020-08-09,0,,,
Turks and Caicos Islands,TCA,,,2020-08-10,0,,,
Turks and Caicos Islands,TCA,,,2020-08-11,0,,,
Turks and Caicos Islands,TCA,,,2020-08-12,0,,,
Turks and Caicos Islands,TCA,,,2020-08-13,0,,,
Turks and Caicos Islands,TCA,,,2020-08-14,0,,,
Turks and Caicos Islands,TCA,,,2020-08-15,0,,,
Turks and Caicos Islands,TCA,,,2020-08-16,0,,,
Turks and Caicos Islands,TCA,,,2020-08-17,0,,,
Turks and Caicos Islands,TCA,,,2020-08-18,0,,,
Turks and Caicos Islands,TCA,,,2020-08-19,0,,,
Turks and Caicos Islands,TCA,,,2020-08-20,0,,,
Turks and Caicos Islands,TCA,,,2020-08-21,0,,,
Turks and Caicos Islands,TCA,,,2020-08-22,0,,,
Turks and Caicos Islands,TCA,,,2020-08-23,0,,,
Turks and Caicos Islands,TCA,,,2020-08-24,0,,,
Turks and Caicos Islands,TCA,,,2020-08-25,0,,,
Turks and Caicos Islands,TCA,,,2020-08-26,0,,,
Turks and Caicos Islands,TCA,,,2020-08-27,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-08-28,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-08-29,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-08-30,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-08-31,3.68971,,,
Turks and Caicos Islands,TCA,,,2020-09-01,7.37943,,,
Turks and Caicos Islands,TCA,,,2020-09-02,7.37943,,,
Turks and Caicos Islands,TCA,,,2020-09-03,3.68971,,0,
Turks and Caicos Islands,TCA,,,2020-09-04,3.68971,,0,
Turks and Caicos Islands,TCA,,,2020-09-05,7.37943,,100,
Turks and Caicos Islands,TCA,,,2020-09-06,7.37943,,100,
Turks and Caicos Islands,TCA,,,2020-09-07,7.37943,,100,
Turks and Caicos Islands,TCA,,,2020-09-08,3.68971,,-50,
Turks and Caicos Islands,TCA,,,2020-09-09,3.68971,,-50,
Turks and Caicos Islands,TCA,,,2020-09-10,3.68971,,0,
Turks and Caicos Islands,TCA,,,2020-09-11,3.68971,,0,
Tuscany,OWID_TUS,2015,Europe,,,,,
Tuvalu,TUV,2015,Oceania,,,,,
Two Sicilies,OWID_SIC,2015,Europe,,,,,
USSR,OWID_USS,2015,Europe,,,,,
Uganda,UGA,2015,Africa,,,,,
Uganda,UGA,,,2020-03-24,0,,,
Uganda,UGA,,,2020-03-25,0,,,
Uganda,UGA,,,2020-03-26,0,,,
Uganda,UGA,,,2020-03-27,0,,,
Uganda,UGA,,,2020-03-28,0,,,
Uganda,UGA,,,2020-03-29,0,,,
Uganda,UGA,,,2020-03-30,0,,,
Uganda,UGA,,,2020-03-31,0,,,
Uganda,UGA,,,2020-04-01,0,,,
Uganda,UGA,,,2020-04-02,0,,,
Uganda,UGA,,,2020-04-03,0,,,
Uganda,UGA,,,2020-04-04,0,,,
Uganda,UGA,,,2020-04-05,0,,,
Uganda,UGA,,,2020-04-06,0,,,
Uganda,UGA,,,2020-04-07,0,,,
Uganda,UGA,,,2020-04-08,0,,,
Uganda,UGA,,,2020-04-09,0,,,
Uganda,UGA,,,2020-04-10,0,,,
Uganda,UGA,,,2020-04-11,0,,,
Uganda,UGA,,,2020-04-12,0,,,
Uganda,UGA,,,2020-04-13,0,,,
Uganda,UGA,,,2020-04-14,0,,,
Uganda,UGA,,,2020-04-15,0,,,
Uganda,UGA,,,2020-04-16,0,,,
Uganda,UGA,,,2020-04-17,0,,,
Uganda,UGA,,,2020-04-18,0,,,
Uganda,UGA,,,2020-04-19,0,,,
Uganda,UGA,,,2020-04-20,0,,,
Uganda,UGA,,,2020-04-21,0,,,
Uganda,UGA,,,2020-04-22,0,,,
Uganda,UGA,,,2020-04-23,0,,,
Uganda,UGA,,,2020-04-24,0,,,
Uganda,UGA,,,2020-04-25,0,,,
Uganda,UGA,,,2020-04-26,0,,,
Uganda,UGA,,,2020-04-27,0,,,
Uganda,UGA,,,2020-04-28,0,,,
Uganda,UGA,,,2020-04-29,0,,,
Uganda,UGA,,,2020-04-30,0,,,
Uganda,UGA,,,2020-05-01,0,,,
Uganda,UGA,,,2020-05-02,0,,,
Uganda,UGA,,,2020-05-03,0,,,
Uganda,UGA,,,2020-05-04,0,,,
Uganda,UGA,,,2020-05-05,0,,,
Uganda,UGA,,,2020-05-06,0,,,
Uganda,UGA,,,2020-05-07,0,,,
Uganda,UGA,,,2020-05-08,0,,,
Uganda,UGA,,,2020-05-09,0,,,
Uganda,UGA,,,2020-05-10,0,,,
Uganda,UGA,,,2020-05-11,0,,,
Uganda,UGA,,,2020-05-12,0,,,
Uganda,UGA,,,2020-05-13,0,,,
Uganda,UGA,,,2020-05-14,0,,,
Uganda,UGA,,,2020-05-15,0,,,
Uganda,UGA,,,2020-05-16,0,,,
Uganda,UGA,,,2020-05-17,0,,,
Uganda,UGA,,,2020-05-18,0,,,
Uganda,UGA,,,2020-05-19,0,,,
Uganda,UGA,,,2020-05-20,0,,,
Uganda,UGA,,,2020-05-21,0,,,
Uganda,UGA,,,2020-05-22,0,,,
Uganda,UGA,,,2020-05-23,0,,,
Uganda,UGA,,,2020-05-24,0,,,
Uganda,UGA,,,2020-05-25,0,,,
Uganda,UGA,,,2020-05-26,0,,,
Uganda,UGA,,,2020-05-27,0,,,
Uganda,UGA,,,2020-05-28,0,,,
Uganda,UGA,,,2020-05-29,0,,,
Uganda,UGA,,,2020-05-30,0,,,
Uganda,UGA,,,2020-05-31,0,,,
Uganda,UGA,,,2020-06-01,0,,,
Uganda,UGA,,,2020-06-02,0,,,
Uganda,UGA,,,2020-06-03,0,,,
Uganda,UGA,,,2020-06-04,0,,,
Uganda,UGA,,,2020-06-05,0,,,
Uganda,UGA,,,2020-06-06,0,,,
Uganda,UGA,,,2020-06-07,0,,,
Uganda,UGA,,,2020-06-08,0,,,
Uganda,UGA,,,2020-06-09,0,,,
Uganda,UGA,,,2020-06-10,0,,,
Uganda,UGA,,,2020-06-11,0,,,
Uganda,UGA,,,2020-06-12,0,,,
Uganda,UGA,,,2020-06-13,0,,,
Uganda,UGA,,,2020-06-14,0,,,
Uganda,UGA,,,2020-06-15,0,,,
Uganda,UGA,,,2020-06-16,0,,,
Uganda,UGA,,,2020-06-17,0,,,
Uganda,UGA,,,2020-06-18,0,,,
Uganda,UGA,,,2020-06-19,0,,,
Uganda,UGA,,,2020-06-20,0,,,
Uganda,UGA,,,2020-06-21,0,,,
Uganda,UGA,,,2020-06-22,0,,,
Uganda,UGA,,,2020-06-23,0,,,
Uganda,UGA,,,2020-06-24,0,,,
Uganda,UGA,,,2020-06-25,0,,,
Uganda,UGA,,,2020-06-26,0,,,
Uganda,UGA,,,2020-06-27,0,,,
Uganda,UGA,,,2020-06-28,0,,,
Uganda,UGA,,,2020-06-29,0,,,
Uganda,UGA,,,2020-06-30,0,,,
